timestamp,value_0,value_1,value_2
1766162792377,-0.07005,-0.043950003,9.826051
1766162792377,-0.09195001,-0.09,9.877951
1766162792377,-0.12495001,-0.11400001,9.916051
1766162792377,-0.13695,-0.126,9.93795
1766162792377,-0.15195,-0.147,9.945001
1766162792379,-0.18495001,-0.15,9.91905
1766162792380,-0.18,-0.14505,9.90495
1766162792383,-0.19500001,-0.094950005,9.883051
1766162792386,-0.18,-0.075,9.8539505
1766162792388,-0.18,-0.04695,9.81795
1766162792391,-0.192,-0.006,9.802051
1766162792412,-0.18300001,0.027,9.757951
1766162792412,-0.16305001,0.076950006,9.732
1766162792412,-0.16095,0.109950006,9.688951
1766162792412,-0.14400001,0.13395001,9.660001
1766162792412,-0.13005,0.15795001,9.660001
1766162792412,-0.11100001,0.13905,9.65295
1766162792412,-0.087000005,0.13695,9.64605
1766162792412,-0.096,0.12195001,9.658051
1766162792437,-0.09195001,0.097950004,9.675
1766162792437,-0.07305,0.060000002,9.688951
1766162792437,-0.076950006,0.024,9.72
1766162792437,-0.08895,-0.027,9.768001
1766162792437,-0.08895,-0.063,9.804001
1766162792437,-0.112950005,-0.094950005,9.832951
1766162792437,-0.12495001,-0.11400001,9.877951
1766162792437,-0.14895001,-0.11595,9.89295
1766162792437,-0.17505,-0.135,9.901951
1766162792437,-0.192,-0.109050006,9.900001
1766162792439,-0.19905001,-0.087000005,9.897
1766162792441,-0.20400001,-0.075,9.873
1766162792443,-0.19500001,-0.049050003,9.8539505
1766162792463,-0.17295001,-0.022950001,9.814051
1766162792463,-0.17295001,0.010050001,9.77505
1766162792463,-0.16095,0.028950002,9.75405
1766162792463,-0.135,0.06705,9.71805
1766162792463,-0.11595,0.08400001,9.67695
1766162792463,-0.11805001,0.10305001,9.687
1766162792463,-0.11595,0.12495001,9.660001
1766162792463,-0.11595,0.12495001,9.660001
1766162792488,-0.108,0.10305001,9.663
1766162792488,-0.094050005,0.08895,9.66705
1766162792488,-0.08895,0.051000003,9.691051
1766162792488,-0.096,0.036000002,9.711
1766162792488,-0.10605001,0.02205,9.75405
1766162792488,-0.10605001,-0.022950001,9.77805
1766162792488,-0.11595,-0.06105,9.814051
1766162792488,-0.14400001,-0.08295,9.844951
1766162792488,-0.135,-0.09,9.856951
1766162792488,-0.15195,-0.102000006,9.880951
1766162792490,-0.14400001,-0.094950005,9.885
1766162792511,-0.16605,-0.09195001,9.871051
1766162792511,-0.19005,-0.07305,9.864
1766162792511,-0.18,-0.04695,9.844951
1766162792511,-0.17805001,-0.03705,9.826051
1766162792511,-0.16305001,0.003,9.80895
1766162792511,-0.13995,0.036000002,9.768001
1766162792511,-0.13995,0.052950002,9.74205
1766162792511,-0.135,0.07005,9.706051
1766162792534,-0.147,0.09105001,9.682051
1766162792535,-0.12495001,0.09105001,9.67905
1766162792535,-0.108,0.09105001,9.663
1766162792535,-0.108,0.10305001,9.660001
1766162792535,-0.10095,0.10605001,9.651
1766162792535,-0.10395,0.06705,9.67695
1766162792535,-0.120000005,0.051000003,9.700951
1766162792535,-0.11805001,0.028950002,9.73005
1766162792535,-0.14205001,0.0049500004,9.769951
1766162792557,-0.13995,-0.025050001,9.79395
1766162792557,-0.14400001,-0.042000003,9.835051
1766162792557,-0.14895001,-0.06795,9.844951
1766162792557,-0.16605,-0.079950005,9.876
1766162792557,-0.147,-0.09,9.877951
1766162792557,-0.14895001,-0.07095,9.868951
1766162792557,-0.15405001,-0.078,9.877951
1766162792557,-0.16305001,-0.07095,9.84195
1766162792557,-0.15405001,-0.049050003,9.828
1766162792582,-0.135,-0.01995,9.802051
1766162792582,-0.147,0.0,9.77505
1766162792582,-0.147,0.024,9.78495
1766162792582,-0.13695,0.058050003,9.727051
1766162792582,-0.132,0.07005,9.688951
1766162792582,-0.10095,0.08205,9.67905
1766162792582,-0.10605001,0.08895,9.663
1766162792582,-0.112950005,0.10095,9.66705
1766162792582,-0.12795001,0.08895,9.67905
1766162792582,-0.13695,0.063,9.694051
1766162792583,-0.11100001,0.036000002,9.715051
1766162792603,-0.11100001,0.039,9.75405
1766162792603,-0.11595,0.01905,9.78195
1766162792603,-0.11805001,-0.022950001,9.77295
1766162792603,-0.12495001,-0.043950003,9.804001
1766162792603,-0.135,-0.05595,9.8209505
1766162792603,-0.12495001,-0.07305,9.864
1766162792603,-0.14400001,-0.06795,9.861
1766162792603,-0.15900001,-0.07095,9.864
1766162792624,-0.15900001,-0.05595,9.861
1766162792624,-0.156,-0.06105,9.84195
1766162792624,-0.13995,-0.051000003,9.826051
1766162792624,-0.14205001,-0.030000001,9.81105
1766162792624,-0.14895001,-0.00795,9.79695
1766162792624,-0.135,0.02205,9.757951
1766162792624,-0.14895001,0.04095,9.736951
1766162792624,-0.112950005,0.051000003,9.73005
1766162792626,-0.123,0.079050004,9.694051
1766162792646,-0.12495001,0.072000004,9.700951
1766162792646,-0.11100001,0.072000004,9.703051
1766162792646,-0.11805001,0.079050004,9.708
1766162792646,-0.120000005,0.06705,9.694051
1766162792646,-0.120000005,0.048,9.727051
1766162792646,-0.120000005,0.043050002,9.747001
1766162792646,-0.156,0.010050001,9.75105
1766162792646,-0.13695,-0.018000001,9.76605
1766162792672,-0.14205001,-0.022950001,9.80895
1766162792672,-0.14895001,-0.049050003,9.816001
1766162792672,-0.147,-0.066,9.84
1766162792672,-0.15195,-0.066,9.828
1766162792672,-0.15195,-0.066,9.832951
1766162792672,-0.16305001,-0.066,9.847051
1766162792672,-0.15195,-0.043950003,9.82995
1766162792672,-0.14400001,-0.016050002,9.828
1766162792672,-0.15405001,-0.022950001,9.792001
1766162792672,-0.147,-0.010950001,9.78705
1766162792673,-0.14205001,0.015000001,9.77295
1766162792696,-0.135,0.039,9.739051
1766162792696,-0.123,0.036000002,9.736951
1766162792696,-0.12495001,0.052950002,9.72
1766162792696,-0.123,0.051000003,9.715051
1766162792696,-0.11595,0.072000004,9.724951
1766162792696,-0.11805001,0.08895,9.700951
1766162792696,-0.108,0.051000003,9.703051
1766162792696,-0.11595,0.052950002,9.732
1766162792696,-0.120000005,0.034050003,9.74895
1766162792718,-0.12795001,0.034050003,9.736951
1766162792718,-0.147,0.00705,9.77295
1766162792718,-0.147,-0.006,9.7900505
1766162792718,-0.14895001,-0.030000001,9.81105
1766162792718,-0.147,-0.051000003,9.80595
1766162792718,-0.16305001,-0.049050003,9.8230505
1766162792718,-0.15900001,-0.04695,9.8230505
1766162792718,-0.15405001,-0.03705,9.835051
1766162792718,-0.13005,-0.05595,9.849001
1766162792742,-0.120000005,-0.04695,9.8230505
1766162792742,-0.120000005,-0.034950003,9.80595
1766162792742,-0.11100001,-0.01305,9.79695
1766162792742,-0.120000005,0.003,9.77805
1766162792742,-0.11595,0.031050002,9.769951
1766162792742,-0.123,0.04095,9.736951
1766162792742,-0.10395,0.04605,9.739051
1766162792742,-0.112950005,0.052950002,9.72
1766162792742,-0.13005,0.064950004,9.71805
1766162792742,-0.135,0.060000002,9.71805
1766162792763,-0.123,0.060000002,9.74205
1766162792763,-0.120000005,0.048,9.727051
1766162792763,-0.123,0.036000002,9.736951
1766162792763,-0.12495001,0.039,9.75405
1766162792763,-0.135,0.02205,9.74895
1766162792763,-0.13995,0.0,9.77805
1766162792763,-0.15900001,-0.034950003,9.802051
1766162792763,-0.13695,-0.022950001,9.81105
1766162792785,-0.147,-0.034950003,9.816001
1766162792785,-0.15405001,-0.03705,9.828
1766162792785,-0.147,-0.042000003,9.828
1766162792785,-0.147,-0.043950003,9.81105
1766162792785,-0.15405001,-0.043950003,9.826051
1766162792785,-0.132,-0.025050001,9.82995
1766162792785,-0.14205001,-0.016050002,9.79395
1766162792785,-0.123,0.00705,9.77505
1766162792785,-0.11595,0.027,9.76095
1766162792788,-0.123,0.01695,9.74895
1766162792790,-0.11100001,0.034050003,9.736951
1766162792809,-0.108,0.052950002,9.73005
1766162792809,-0.12795001,0.043050002,9.72
1766162792809,-0.12495001,0.034050003,9.706051
1766162792809,-0.12495001,0.039,9.706051
1766162792809,-0.120000005,0.034050003,9.732
1766162792809,-0.14895001,0.027,9.744
1766162792809,-0.14895001,0.015000001,9.76095
1766162792810,-0.14895001,0.003,9.7560005
1766162792812,-0.156,-0.010950001,9.76095
1766162792816,-0.16095,-0.022950001,9.792001
1766162792818,-0.16305001,-0.03195,9.7900505
1766162792820,-0.16095,-0.034950003,9.80595
1766162792822,-0.15900001,-0.027,9.826051
1766162792832,-0.15900001,-0.03195,9.852
1766162792832,-0.12495001,-0.018000001,9.82995
1766162792832,-0.13695,-0.00795,9.792001
1766162792832,-0.132,-0.027,9.769951
1766162792835,-0.12495001,-0.016050002,9.80895
1766162792838,-0.11805001,0.00705,9.78195
1766162792840,-0.12495001,0.00705,9.77805
1766162792864,-0.108,0.028950002,9.76605
1766162792864,-0.12495001,0.010050001,9.76305
1766162792864,-0.135,0.02205,9.736951
1766162792864,-0.135,0.036000002,9.739051
1766162792864,-0.12795001,0.028950002,9.739051
1766162792864,-0.132,0.036000002,9.732
1766162792864,-0.135,0.031050002,9.723001
1766162792864,-0.147,0.028950002,9.74205
1766162792864,-0.132,0.012,9.75105
1766162792868,-0.13995,0.012,9.77505
1766162792868,-0.14400001,0.010050001,9.79695
1766162792870,-0.12795001,-0.00405,9.78495
1766162792872,-0.135,-0.025050001,9.79695
1766162792891,-0.15195,-0.01305,9.80895
1766162792891,-0.14400001,-0.010950001,9.8209505
1766162792891,-0.15405001,-0.043950003,9.828
1766162792891,-0.13695,-0.043950003,9.81105
1766162792891,-0.13995,-0.030000001,9.81105
1766162792891,-0.12795001,-0.030000001,9.804001
1766162792891,-0.14400001,-0.027,9.78495
1766162792892,-0.123,-0.006,9.768001
1766162792895,-0.11595,0.012,9.769951
1766162792897,-0.13005,0.015000001,9.76305
1766162792900,-0.135,0.027,9.739051
1766162792902,-0.12795001,0.01905,9.74205
1766162792905,-0.11100001,0.028950002,9.727051
1766162792929,-0.135,0.028950002,9.74205
1766162792929,-0.13695,0.039,9.723001
1766162792929,-0.108,0.039,9.74205
1766162792929,-0.12795001,0.024,9.76095
1766162792929,-0.135,0.01695,9.757951
1766162792929,-0.13995,-0.0010500001,9.78195
1766162792929,-0.15195,-0.0010500001,9.77805
1766162792929,-0.13695,-0.01995,9.769951
1766162792929,-0.16095,-0.00405,9.7900505
1766162792930,-0.15405001,-0.01995,9.79695
1766162792935,-0.15195,-0.03705,9.79695
1766162792938,-0.13695,-0.027,9.78705
1766162792952,-0.147,-0.022950001,9.78195
1766162792952,-0.147,-0.01995,9.7900505
1766162792952,-0.13995,-0.016050002,9.78705
1766162792952,-0.12495001,-0.00405,9.77805
1766162792952,-0.120000005,0.0,9.769951
1766162792952,-0.11805001,0.0049500004,9.76605
1766162792955,-0.10095,0.012,9.77295
1766162792974,-0.123,0.003,9.747001
1766162792974,-0.11805001,0.028950002,9.7560005
1766162792974,-0.12495001,0.036000002,9.75405
1766162792974,-0.13005,0.027,9.744
1766162792974,-0.132,0.010050001,9.76605
1766162792974,-0.14205001,0.02205,9.76095
1766162792974,-0.16305001,0.01695,9.76605
1766162792997,-0.15405001,0.003,9.77505
1766162792997,-0.15405001,-0.010950001,9.79695
1766162792998,-0.13995,0.0,9.792001
1766162792998,-0.15405001,-0.00405,9.768001
1766162792998,-0.147,-0.01305,9.78195
1766162792998,-0.13695,-0.025050001,9.802051
1766162792998,-0.132,-0.018000001,9.804001
1766162792998,-0.15195,-0.027,9.79695
1766162792998,-0.12795001,-0.01305,9.804001
1766162792998,-0.12795001,-0.016050002,9.802051
1766162793019,-0.132,-0.006,9.78495
1766162793019,-0.120000005,-0.030000001,9.79395
1766162793019,-0.12795001,-0.006,9.79695
1766162793019,-0.11100001,0.00705,9.77805
1766162793019,-0.108,0.015000001,9.76605
1766162793019,-0.11805001,0.010050001,9.76305
1766162793019,-0.12495001,-0.0010500001,9.75405
1766162793019,-0.123,0.024,9.74205
1766162793021,-0.12495001,0.031050002,9.74205
1766162793042,-0.12495001,0.024,9.747001
1766162793042,-0.135,0.00705,9.75405
1766162793042,-0.12795001,0.0049500004,9.735001
1766162793042,-0.14400001,0.01695,9.75405
1766162793042,-0.12795001,0.010050001,9.7560005
1766162793042,-0.120000005,-0.0010500001,9.76305
1766162793042,-0.12795001,-0.00795,9.77505
1766162793042,-0.15900001,0.0,9.76605
1766162793042,-0.16605,-0.00405,9.769951
1766162793064,-0.13695,-0.01995,9.780001
1766162793064,-0.147,-0.01305,9.77505
1766162793064,-0.15405001,-0.0010500001,9.77505
1766162793064,-0.13995,-0.006,9.768001
1766162793064,-0.10095,0.00705,9.7560005
1766162793064,-0.063,0.027,9.75105
1766162793064,-0.075,0.02205,9.736951
1766162793064,-0.112950005,0.028950002,9.72
1766162793091,-0.14400001,0.012,9.744
1766162793091,-0.16605,0.031050002,9.768001
1766162793091,-0.15900001,0.031050002,9.77295
1766162793091,-0.17295001,0.027,9.7900505
1766162793091,-0.13695,0.00705,9.804001
1766162793091,-0.112950005,0.02205,9.78495
1766162793091,-0.079950005,-0.0010500001,9.79695
1766162793091,-0.08205,-0.018000001,9.780001
1766162793091,-0.076950006,-0.04695,9.78495
1766162793091,-0.123,-0.025050001,9.792001
1766162793091,-0.16605,-0.034950003,9.76305
1766162793093,-0.17505,-0.03195,9.780001
1766162793095,-0.19005,-0.0010500001,9.769951
1766162793097,-0.18705001,0.015000001,9.76095
1766162793100,-0.17295001,0.003,9.769951
1766162793102,-0.17505,0.024,9.769951
1766162793105,-0.17295001,0.01695,9.79395
1766162793124,-0.16800001,0.01905,9.77505
1766162793124,-0.147,0.003,9.769951
1766162793124,-0.13005,0.01695,9.75405
1766162793124,-0.108,-0.0010500001,9.74205
1766162793124,-0.079950005,-0.016050002,9.711
1766162793124,-0.076950006,-0.03195,9.67695
1766162793124,-0.076950006,-0.018000001,9.672001
1766162793124,-0.09195001,-0.0010500001,9.691051
1766162793148,-0.08205,-0.01305,9.699
1766162793148,-0.096,-0.006,9.699
1766162793148,-0.11595,0.003,9.691051
1766162793148,-0.11805001,0.00705,9.708
1766162793148,-0.135,-0.006,9.727051
1766162793148,-0.13005,0.0,9.727051
1766162793148,-0.12495001,-0.00405,9.73005
1766162793148,-0.11595,-0.0010500001,9.699
1766162793148,-0.11805001,-0.00405,9.687
1766162793176,-0.12795001,-0.00405,9.694051
1766162793176,-0.112950005,-0.022950001,9.72
1766162793176,-0.135,-0.025050001,9.76095
1766162793176,-0.147,-0.01305,9.802051
1766162793176,-0.13005,0.003,9.832951
1766162793176,-0.11100001,0.01695,9.856951
1766162793176,-0.12495001,0.027,9.876
1766162793176,-0.14895001,0.034050003,9.90495
1766162793176,-0.13005,0.01905,9.900001
1766162793176,-0.11100001,0.028950002,9.865951
1766162793176,-0.10395,0.01905,9.859051
1766162793198,-0.08205,0.010050001,9.835051
1766162793198,-0.11595,0.00705,9.79395
1766162793198,-0.11805001,0.010050001,9.814051
1766162793198,-0.07305,0.012,9.77505
1766162793198,-0.076950006,-0.0010500001,9.747001
1766162793198,-0.09900001,-0.018000001,9.768001
1766162793198,-0.14400001,-0.025050001,9.8209505
1766162793198,-0.11100001,-0.025050001,9.828
1766162793198,-0.11595,-0.034950003,9.828
1766162793200,-0.14895001,-0.030000001,9.804001
1766162793202,-0.15405001,-0.049050003,9.804001
1766162793204,-0.14895001,-0.058950003,9.78495
1766162793207,-0.13005,-0.078,9.79395
1766162793236,-0.135,-0.078,9.7560005
1766162793236,-0.11805001,-0.087000005,9.724951
1766162793236,-0.132,-0.07305,9.7560005
1766162793236,-0.14400001,-0.043950003,9.802051
1766162793236,-0.16095,-0.01305,9.856951
1766162793236,-0.17805001,-0.025050001,9.861
1766162793236,-0.18705001,0.015000001,9.89505
1766162793236,-0.19005,0.01905,9.90705
1766162793236,-0.19005,0.039,9.8880005
1766162793236,-0.18705001,0.036000002,9.871051
1766162793236,-0.18,0.028950002,9.837001
1766162793237,-0.16800001,0.012,9.780001
1766162793257,-0.147,0.00705,9.74205
1766162793257,-0.156,0.00705,9.706051
1766162793257,-0.147,-0.010950001,9.660001
1766162793257,-0.123,-0.03195,9.64605
1766162793257,-0.11100001,-0.039,9.658051
1766162793257,-0.10095,-0.03705,9.64605
1766162793257,-0.09195001,-0.025050001,9.63405
1766162793257,-0.076950006,-0.018000001,9.61995
1766162793282,-0.10395,-0.0010500001,9.61995
1766162793282,-0.11100001,-0.0010500001,9.651
1766162793282,-0.10605001,-0.00795,9.65295
1766162793282,-0.087000005,0.0,9.658051
1766162793282,-0.05595,0.027,9.658051
1766162793282,-0.02205,0.031050002,9.663
1766162793282,-0.015000001,0.01905,9.691051
1766162793282,0.003,0.010050001,9.72
1766162793282,0.01695,-0.01305,9.708
1766162793282,0.01995,-0.025050001,9.739051
1766162793305,-0.0010500001,-0.043950003,9.78495
1766162793305,-0.049050003,-0.042000003,9.814051
1766162793305,-0.064950004,-0.043950003,9.847051
1766162793305,-0.075,-0.06105,9.885
1766162793305,-0.10395,-0.054,9.94305
1766162793305,-0.096,-0.06795,9.97395
1766162793305,-0.09900001,-0.06795,10.005
1766162793305,-0.12495001,-0.063,9.993
1766162793305,-0.120000005,-0.06105,9.97605
1766162793307,-0.12495001,-0.043950003,9.93795
1766162793309,-0.16800001,-0.04695,9.897
1766162793312,-0.17505,-0.027,9.8539505
1766162793314,-0.17805001,-0.016050002,9.826051
1766162793317,-0.14400001,0.003,9.77295
1766162793342,-0.15195,0.015000001,9.74895
1766162793342,-0.16095,0.031050002,9.757951
1766162793342,-0.18495001,0.060000002,9.747001
1766162793342,-0.22305001,0.055050004,9.75105
1766162793342,-0.24000001,0.051000003,9.768001
1766162793342,-0.21900001,0.064950004,9.77505
1766162793342,-0.19695,0.051000003,9.724951
1766162793342,-0.14205001,0.027,9.691051
1766162793342,-0.108,-0.00405,9.64605
1766162793342,-0.112950005,-0.030000001,9.61695
1766162793365,-0.132,-0.043950003,9.651
1766162793365,-0.120000005,-0.058950003,9.682051
1766162793365,-0.096,-0.079950005,9.71805
1766162793365,-0.108,-0.066,9.75105
1766162793365,-0.11805001,-0.06105,9.79905
1766162793365,-0.076950006,-0.058950003,9.84195
1766162793365,-0.05595,-0.049050003,9.849001
1766162793365,-0.06105,-0.039,9.868951
1766162793365,-0.07305,-0.049050003,9.873
1766162793367,-0.087000005,-0.034950003,9.871051
1766162793369,-0.08400001,-0.034950003,9.828
1766162793372,-0.09900001,-0.01995,9.79695
1766162793374,-0.08895,-0.018000001,9.77295
1766162793377,-0.06795,-0.022950001,9.74895
1766162793379,-0.076950006,-0.018000001,9.727051
1766162793382,-0.08400001,-0.0010500001,9.708
1766162793384,-0.09195001,0.00705,9.711
1766162793410,-0.10095,0.0,9.73005
1766162793410,-0.14895001,0.01695,9.735001
1766162793410,-0.16095,0.0049500004,9.736951
1766162793410,-0.18,-0.00795,9.77295
1766162793410,-0.18300001,0.0049500004,9.804001
1766162793410,-0.156,-0.010950001,9.78195
1766162793410,-0.14400001,-0.030000001,9.768001
1766162793410,-0.13695,-0.039,9.780001
1766162793410,-0.12795001,-0.05595,9.76305
1766162793410,-0.11805001,-0.07095,9.76095
1766162793445,-0.108,-0.11100001,9.79395
1766162793445,-0.10395,-0.10395,9.81105
1766162793445,-0.096,-0.08295,9.8539505
1766162793445,-0.079950005,-0.09,9.868951
1766162793445,-0.079950005,-0.09,9.877951
1766162793445,-0.064950004,-0.066,9.900001
1766162793445,-0.09195001,-0.049050003,9.912001
1766162793445,-0.09195001,-0.039,9.885
1766162793445,-0.11805001,-0.027,9.852
1766162793445,-0.135,-0.034950003,9.82995
1766162793445,-0.15900001,-0.030000001,9.780001
1766162793445,-0.15195,-0.018000001,9.74205
1766162793445,-0.14895001,-0.010950001,9.71805
1766162793445,-0.14205001,-0.0010500001,9.71805
1766162793446,-0.132,0.02205,9.727051
1766162793449,-0.10605001,0.02205,9.732
1766162793468,-0.096,0.010050001,9.727051
1766162793468,-0.11595,-0.010950001,9.74205
1766162793468,-0.10605001,-0.00405,9.76095
1766162793468,-0.13995,-0.018000001,9.7560005
1766162793468,-0.16305001,-0.018000001,9.78495
1766162793468,-0.171,-0.043950003,9.837001
1766162793468,-0.17805001,-0.051000003,9.84195
1766162793470,-0.17295001,-0.075,9.861
1766162793472,-0.14895001,-0.109050006,9.877951
1766162793496,-0.13995,-0.102000006,9.900001
1766162793496,-0.11595,-0.11100001,9.865951
1766162793496,-0.07305,-0.123,9.84
1766162793496,-0.04605,-0.11805001,9.837001
1766162793496,-0.028950002,-0.11400001,9.7900505
1766162793496,-0.010050001,-0.09,9.7560005
1766162793496,0.01305,-0.09,9.732
1766162793496,0.028950002,-0.049050003,9.715051
1766162793496,-0.0010500001,-0.03195,9.694051
1766162793496,-0.003,0.003,9.688951
1766162793520,-0.03195,0.031050002,9.67695
1766162793520,-0.03195,0.055050004,9.687
1766162793520,-0.025050001,0.09105001,9.694051
1766162793520,-0.015000001,0.096,9.72
1766162793520,0.015000001,0.108,9.747001
1766162793520,-0.0010500001,0.096,9.757951
1766162793520,0.003,0.052950002,9.74895
1766162793520,-0.0010500001,0.052950002,9.736951
1766162793520,-0.0049500004,0.039,9.736951
1766162793521,-0.01695,0.01905,9.72
1766162793524,-0.043950003,0.00705,9.724951
1766162793527,-0.04605,-0.022950001,9.699
1766162793529,-0.07005,-0.03195,9.706051
1766162793532,-0.08400001,-0.025050001,9.715051
1766162793534,-0.11805001,-0.01305,9.73005
1766162793536,-0.10395,-0.01305,9.75105
1766162793539,-0.123,-0.010950001,9.77505
1766162793552,-0.13005,-0.00405,9.77505
1766162793552,-0.15405001,0.003,9.769951
1766162793552,-0.16800001,0.010050001,9.77505
1766162793552,-0.19695,0.036000002,9.79395
1766162793552,-0.192,0.043050002,9.816001
1766162793554,-0.14895001,0.048,9.8209505
1766162793556,-0.064950004,0.024,9.79695
1766162793559,-0.0049500004,0.0,9.736951
1766162793562,0.006,0.0,9.675
1766162793584,-0.025050001,0.015000001,9.64095
1766162793584,-0.07005,-0.006,9.588
1766162793584,-0.09195001,-0.025050001,9.556951
1766162793584,-0.094050005,-0.034950003,9.568951
1766162793584,-0.11595,-0.016050002,9.627001
1766162793584,-0.13695,-0.01995,9.670051
1766162793584,-0.15405001,-0.016050002,9.715051
1766162793584,-0.18705001,-0.00795,9.757951
1766162793584,-0.18495001,-0.027,9.828
1766162793607,-0.192,-0.04695,9.865951
1766162793607,-0.20400001,-0.07305,9.900001
1766162793607,-0.16095,-0.087000005,9.936001
1766162793607,-0.135,-0.11400001,9.913951
1766162793607,-0.11595,-0.11400001,9.92595
1766162793607,-0.087000005,-0.109050006,9.900001
1766162793607,-0.094050005,-0.102000006,9.859051
1766162793607,-0.11100001,-0.07305,9.835051
1766162793607,-0.11595,-0.042000003,9.816001
1766162793630,-0.11595,-0.010950001,9.78495
1766162793630,-0.135,0.003,9.78705
1766162793630,-0.135,0.04095,9.79695
1766162793630,-0.112950005,0.04605,9.8209505
1766162793630,-0.08400001,0.060000002,9.832951
1766162793630,-0.06105,0.07395,9.837001
1766162793630,-0.04095,0.060000002,9.865951
1766162793630,-0.025050001,0.048,9.859051
1766162793631,-0.058050003,0.043050002,9.814051
1766162793631,-0.087000005,0.024,9.780001
1766162793634,-0.108,-0.00405,9.769951
1766162793636,-0.09900001,-0.03705,9.74205
1766162793639,-0.087000005,-0.066,9.711
1766162793642,-0.087000005,-0.07305,9.688951
1766162793644,-0.112950005,-0.09,9.691051
1766162793646,-0.14895001,-0.07305,9.696
1766162793649,-0.156,-0.063,9.687
1766162793661,-0.16800001,-0.042000003,9.700951
1766162793661,-0.18705001,-0.01305,9.739051
1766162793661,-0.19500001,0.027,9.769951
1766162793661,-0.18300001,0.048,9.792001
1766162793661,-0.15900001,0.072000004,9.76605
1766162793664,-0.13995,0.08205,9.747001
1766162793666,-0.11100001,0.08400001,9.696
1766162793669,-0.11805001,0.079050004,9.687
1766162793671,-0.11595,0.06705,9.67695
1766162793695,-0.096,0.028950002,9.691051
1766162793695,-0.08205,0.003,9.74205
1766162793695,-0.064950004,-0.043950003,9.804001
1766162793695,-0.07005,-0.07305,9.880951
1766162793695,-0.09195001,-0.087000005,9.92595
1766162793695,-0.10095,-0.11100001,9.969001
1766162793695,-0.13995,-0.126,9.969001
1766162793695,-0.14895001,-0.13995,9.972
1766162793695,-0.171,-0.16605,9.936001
1766162793726,-0.15900001,-0.16395001,9.885
1766162793726,-0.14205001,-0.15900001,9.844951
1766162793726,-0.11805001,-0.13995,9.832951
1766162793726,-0.079950005,-0.11100001,9.814051
1766162793726,-0.052950002,-0.09195001,9.79695
1766162793726,-0.076950006,-0.051000003,9.77505
1766162793726,-0.094050005,-0.00405,9.8209505
1766162793726,-0.120000005,0.043050002,9.8209505
1766162793726,-0.11595,0.07395,9.78495
1766162793726,-0.10395,0.10095,9.769951
1766162793726,-0.052950002,0.120000005,9.747001
1766162793726,-0.00795,0.12195001,9.703051
1766162793727,-0.015000001,0.108,9.64095
1766162793729,-0.027,0.10305001,9.580951
1766162793731,-0.034050003,0.07005,9.543
1766162793734,-0.049050003,0.027,9.541051
1766162793759,-0.08400001,-0.0010500001,9.700951
1766162793759,-0.14895001,-0.01305,9.832951
1766162793759,-0.23505001,-0.01305,9.967051
1766162793759,-0.25395,-0.027,10.033951
1766162793759,-0.23505001,-0.049050003,10.054951
1766162793759,-0.21105,-0.07305,10.00695
1766162793759,-0.20205002,-0.087000005,9.94005
1766162793759,-0.22800002,-0.078,9.856951
1766162793759,-0.19695,-0.079950005,9.7900505
1766162793784,-0.108,-0.09705,9.715051
1766162793784,-0.11805001,-0.054,9.663
1766162793784,-0.112950005,-0.025050001,9.62895
1766162793784,-0.08205,-0.00405,9.63195
1766162793784,-0.11805001,0.039,9.61695
1766162793784,-0.079950005,0.052950002,9.58605
1766162793784,-0.063,0.063,9.604951
1766162793784,-0.11595,0.094050005,9.59805
1766162793784,-0.14400001,0.120000005,9.624001
1766162793784,-0.08895,0.09105001,9.65295
1766162793806,-0.09195001,0.07395,9.67695
1766162793806,-0.076950006,0.058050003,9.711
1766162793806,-0.11100001,0.024,9.76305
1766162793806,-0.171,0.012,9.804001
1766162793806,-0.14400001,-0.03705,9.832951
1766162793806,-0.135,-0.07305,9.8539505
1766162793806,-0.13995,-0.078,9.89505
1766162793806,-0.096,-0.11805001,9.96
1766162793806,-0.10605001,-0.16905001,9.95205
1766162793808,-0.120000005,-0.147,9.91905
1766162793811,-0.13695,-0.13005,9.916051
1766162793813,-0.13995,-0.10395,9.876
1766162793816,-0.15405001,-0.09195001,9.828
1766162793819,-0.14895001,-0.05595,9.79695
1766162793821,-0.120000005,-0.03195,9.77805
1766162793824,-0.108,0.024,9.74205
1766162793826,-0.10095,0.058050003,9.736951
1766162793839,-0.052950002,0.07395,9.694051
1766162793839,-0.052950002,0.076950006,9.670051
1766162793839,-0.03195,0.07005,9.64605
1766162793839,-0.03195,0.052950002,9.60795
1766162793839,-0.058050003,0.043050002,9.615001
1766162793841,-0.06795,0.028950002,9.61695
1766162793844,-0.087000005,0.0049500004,9.60795
1766162793846,-0.09195001,-0.022950001,9.64605
1766162793865,-0.09900001,-0.054,9.700951
1766162793865,-0.11100001,-0.049050003,9.735001
1766162793865,-0.11805001,-0.04695,9.78495
1766162793865,-0.112950005,-0.054,9.81795
1766162793865,-0.14400001,-0.07095,9.8539505
1766162793865,-0.17295001,-0.054,9.864
1766162793865,-0.216,-0.03705,9.873
1766162793867,-0.22305001,-0.039,9.880951
1766162793869,-0.21405001,-0.042000003,9.8880005
1766162793890,-0.18495001,-0.010950001,9.901951
1766162793890,-0.19005,0.0049500004,9.885
1766162793890,-0.16800001,0.024,9.868951
1766162793890,-0.15195,0.028950002,9.8209505
